title,author,release_date,page_count,language,publisher,genre,format,reviews,ratings,description,avg_score,ibsn,link
She's Always Hungry: Stories,Eliza Clark,2024-11-12,240,angielski,Harper Perennial,horror,papier,0,0,"NEW YORK TIMES BOOK REVIEW ""BEST HORROR FICTION OF 2024""From Eliza Clark, the author of the brilliant novels Boy Parts and Penance and one of Granta’s Best Young British Novelists, comes a fierce, visionary and darkly comic story collection.A woman welcomes a parasite into her body.A teenager longs for perfect skin.A scientist tends to fragile alien flora.A young man takes the night into his own hands. Unsettling, revelatory, and laced with her signature dark humor, Eliza Clark’s debut short story collection plumbs the depths of that most basic human feeling: hunger.","0,0",0063393263,https://lubimyczytac.pl/ksiazka/5174499/she-s-always-hungry-stories
Portret owalny,Edgar Allan Poe,2024-11-07,9,polski,4P Acoustic,horror,audiobook,339,31,"Portret owalny Edgara Allana Poe to opowiadanie, które na pierwszy rzut ucha stwarza pozory przepięknej miłości między dwojgiem osób. W pewnym momencie miłość i malarstwo zaczynają się spierać, a pędzel nagle staje się śmiertelną bronią. Moment zapomnienia osoby trzymającej pędzel może okazać się ostatnim w życiu jego modelki. Jaki będzie finał tej miłosnej rozgrywki?Audiobook dostępny ze specjalnie skomponowanymi utworami muzycznymi spotęguje w słuchaczu napięcie sytuacji w wąskiej przestrzeni, gdzie wszystko może się wydarzyć.Czemu potrzebujemy mieć wszystko uchwycone? Czy można zatrzymać piękno? Dlaczego nie możemy pogodzić się z przemijaniem naszych najbliższych?Tego wszystkiego dowiesz się w produkcji 4P Acoustic Portret owalny, a także w innych utworach z serii Historia z dźwiękiem.Edgar Allan Poe ""Portret owalny""Czyta: Wiktor PiechowskiReżyseria dźwięku: Adrianna WołowiczProdukcja: 4P Acoustic","7,1",9788368272185,https://lubimyczytac.pl/audiobook/5164053/portret-owalny
Nie pozwól mi zasnąć,Agnieszka Vivianne Kowalska,2024-11-06,144,polski,Bloody Words,horror,papier,12,10,"Sen. Stan chwilowej nieświadomości, jakiego doświadcza każdy człowiek. W tym czasie obniża się wrażliwość organizmu na bodźce, praca serca oraz inne czynności fizjologiczne ulegają spowolnieniu… Ciało i umysł regenerują się.Lecz co może się stać, gdy ten ważny dla każdego z nas proces zostanie zaburzony przez parasomnie? Gdy sen stanie się alternatywną rzeczywistością, do której brutalnie wedrą się demony przeszłości?Przekona się o tym Anka. Konsekwencje jej niefortunnych decyzji spowodują pasmo nieszczęść w życiu kobiety i powrócą w formie koszmarów pełnych samotności, bólu, a przede wszystkim strachu.Czy jesteś gotów na mroczną podróż do surrealistycznego świata snów i na przerażenie, które nie pozwoli Ci zasnąć?","9,0",9788397240605,https://lubimyczytac.pl/ksiazka/5167801/nie-pozwol-mi-zasnac
Mitologia sumeryjska. Stworzenie świata,Przemysław Kulczak,2024-11-05,352,polski,Replika,"baśnie, legendy, podania",papier,11,3,"(Wydanie I, Wydawnictwo Replika, Poznań, 2024)""Mitologia sumeryjska. Stworzenie świata"" - Oryginalne i intrygujące wierzenia tajemniczego ludu, który w Mezopotamii zbudował jedną z pierwszych cywilizacji świata. Mity sumeryjskie to opowieści o niesamowitych przygodach bogów panujących nad światem i nad ludzkimi losami. Na czoło ich licznej rodziny wysuwają się: niebiański ojciec An, jego syn, bóg ziemi i powietrza Enlil, pan mądrości, wiedzy i wód Enki oraz bogini miłości i wojny Inanna. Niniejsze opowieści przedstawiają sumeryjskie bóstwa niedługo po stworzeniu wszechrzeczy. Po burzliwym początku świata w zgodnej dotąd boskiej rodzinie wybucha konflikt o władzę nad stworzeniem. Sprawiedliwy ojciec An przygląda się dążeniom potężnych braci Enlila i Enkiego do objęcia kontroli nad światem. Podobnie Inanna, gotowa wkroczyć i sprytnie zagarnąć, co tylko zdoła… Jednak na skarby bogów czają się zewsząd ponure demony i potworne bestie. Wśród nich są zwiastun burzy, ziejący ogniem orzeł o głowie lwa Anzu, upiorna demonica Lilit czy też wąż, który nie lęka się boskiego słowa.Wierzenia Sumerów odcisnęły piętno na wielu późniejszych mitologiach: akadyjskiej, Babilońskiej i asyryjskiej, a także Greckiej i rzymskiej.","6,5",9788368135695,https://lubimyczytac.pl/ksiazka/5163565/mitologia-sumeryjska-stworzenie-swiata
Legendy i baśnie krymskotatarskie,Iwona Czapla,2024-11-05,352,polski,Replika,"baśnie, legendy, podania",papier,9,2,"(Wydanie I, Wydawnictwo Replika, Poznań, 2024)""Legendy i baśnie krymskotatarskie"" - Niezwykłe opowieści z Krymu – miejsca krzyżujących się kultur, krainy baśni i legend.Wyniosłe góry, krystaliczne jeziora, wartkie strumienie, rozległe stepy czy dostojne pałace Krymu – wszystkie one mają własne historie przewijające się w legendach. W niniejszym zbiorze znalazło się ich kilkadziesiąt. Mity i fakty historyczne mieszają się w nich, tworząc rzeczywistość przesyconą magią. Legenda o płaczącym kamieniu. Baśń o chłopcu, który rozumiał mowę ptaków. Opowieść o powstaniu Jałty… To swoista wędrówka w czasie do miejsc oglądanych oczami tych, którzy żyli setki lat przed nami. Podobnie jak oni, w ogromnej górze dostrzeżemy niedźwiedzia pijącego słoną, morską wodę, a na horyzoncie będziemy wypatrywać statków zamorskich kupców.Autorką wprowadzenia do zbioru jest Switłana Taratorina, pochodząca z Krymu ukraińska pisarka. Natomiast same historie pięknie zilustrowała Halina Constantine.","6,8",9788368135718,https://lubimyczytac.pl/ksiazka/5163563/legendy-i-basnie-krymskotatarskie
Dmuchany domek,Edward Lee,2024-11-01,134,polski,Dom Horroru,horror,papier,13,4,"Dwie najnowsze nowele Edwarda Lee, legendy ekstremalnego horroru!„Dmuchany domek”Trzydziestopięcioletni Miles Benell, biznesmen mieszkający z żoną w luksusowym domu w najlepszej dzielnicy hrabstwa wynajmuje ogromny dmuchany domek na imprezę urodzinową swojego syna, Tommy’ego. Wszystko idzie dobrze, do czasu, gdy okazuje się, że domek posiada pewną bardzo dziwną anomalię…„Interes Bigheada”Wiele lat temu legendarny potwór znany jako Bighead został zabity, a jego masywne genitalia wyrwano z ciała i wyrzucono do lasu. Teraz zostały odnalezione i dobrze wykorzystane! Bighead jest martwy, ale jego interes nie!","6,3",9788367342711,https://lubimyczytac.pl/ksiazka/5165108/dmuchany-domek
Sverri Droga do Władzy,Andrzej Hildebrandt,2024-11-01,113,polski,Hachette Polska,"baśnie, legendy, podania",papier,5,2,"Sverri dowiaduje się o swoim pochodzeniu. W gronie wiernych przyjaciół wyrusza więc do Norwegii. Tam nieoczekiwanie napotyka miłość swego życia i staje na czele bandy łotrzyków, z którymi rzuca wyzwanie królewskim armiom. Na drodze ku przeznaczeniu Sverriego stoją królowie, jarlowie i biskupi. Największe niebezpieczeństwo czyha jednak na niego w mrokach. a nadejdzie wraz ze śmiechem koguta.","7,2",9788328254732,https://lubimyczytac.pl/ksiazka/5166926/sverri-droga-do-wladzy
Widar i Ostateczna Bitwa,Hippolyte Harlamoff,2024-11-01,111,polski,Hachette Polska,"baśnie, legendy, podania",papier,4,2,"Według starożytnych przepowiedni podczas ragnarök świat nie tylko musi zginąć, ale także odrodzić się na nowo. Aby tak się stało, ktoś będzie musiał pokonać wilka Fenrira, który symbolizuje chaos i otchłań. Tylko jeden bóg może sobie z nim poradzić - Widar. spadkobierca Odyna, Wszechojca. Jego wizerunek w mitologii charakteryzuje się szczególną złożonością i głębią. Widar był czczony jako strażnik przysiąg, patron sprawiedliwej zemsty, pan lasów i odnawiającej się natury. Jaka będzie jego ostatnia bitwa? Jakie znaczenie ma poświęcenie i zemsta...? I jaką cenę będzie musiał zapłacić za zwycięstwo?","5,3",9788328254749,https://lubimyczytac.pl/ksiazka/5166927/widar-i-ostateczna-bitwa
Raven’s Cry,Christian A. Brown,2024-11-01,478,angielski,Forsythia Press,horror,e-book,0,0,"An unexpected team—a steely bouncer, cryptic librarian, unyielding rebel, nomadic drifter and exiled prince—stand as mankind's final chance in this urban spellbinding fantasy that's 'Neverwhere' by Neil Gaiman meets Patricia Briggs' supernatural suspense.In a gritty urban fantasy world steeped in baroque shadows, blending Indigenous myth with cosmic horror, four witches known as the Aspects are Earth’s last defense against the rapacious Outer Gods. Their blood pulses with a monstrous fusion of their essence and that of these dread entities, granting them dominion over elemental forces. This impending apocalypse, The Great War, draws ancient allies and enemies into its cosmic vortex.Gabriel Mothmann, CEO of MANN Inc., emerges as a potential yet enigmatic ally in this conflict. Even the spirit of H.P. Lovecraft remains tied to this world through a macabre relic. As the stakes rise, hidden truths break free, and allegiances tremble, especially that of Leng—a being twisted by the Outer Gods’ malevolence. Yet, this tortured alien may be one of the fiercest champions for humanity. However, Octavia Mothmann, Gabriel’s power-thirsty sister who is hell-bent on calling forth the Deep One himself, could pose the most formidable danger. With humanity teetering on a precipice, the Aspects are faced with a dual battle—against both the monstrous Outer Gods and their own horrifying inner reflections.","0,0",,https://lubimyczytac.pl/ksiazka/5174476/raven-s-cry
Złoty żuk,Edgar Allan Poe,2024-10-31,86,polski,4P Acoustic,horror,audiobook,258,21,"Złoty żuk to jedno z najciekawszych opowiadań E. A. Poe. Pozorna trudność zagadnień pojawiających się w tej pozycji bardzo często odbierała mu należyte miejsce wśród największych dzieł amerykańskiego twórcy. Łamigłówki, znaki, szyfry, które towarzyszą głównym bohaterom znajdą swoje właściwie znaczenie na samym końcu tej opowieści. Główni bohaterowie wybiorą się na wyprawę w głąb dżungli, aby znaleźć skarb i wrócić na należne im miejsca wśród najbogatszych rodzin na ich terenie. Ale czy im się uda?Audiobook dostępny ze specjalnym udźwiękowieniem pomoże nam zrozumieć bezkres dżungli, jej tajemniczość i grozę jaką potęguje w ludziach.Czy bogactwo jest nam ""aż tak"" potrzebne? Czy musimy być tym kim byli nasi przodkowie? Czy szukanie skarbów może nas doprowadzić do faktycznych nagród?Tego wszystkiego dowiesz się w produkcji 4P Acoustic Złoty żuk, a także w innych utworach z serii Historia z dźwiękiem.Edgar Allan Poe ""Złoty żuk""Czyta: Wiktor PiechowskiReżyseria dźwięku: Mikołaj UrbańskiProdukcja: 4P Acoustic","6,7",9788368272178,https://lubimyczytac.pl/audiobook/5165470/zloty-zuk
"Antologia diaboliczna. Tam, gdzie umiera duch",Krzysztof T. Dąbrowski,2024-10-31,444,polski,Wydawca Arkadiusz Siejda,horror,papier,7,3,"Antologia diaboliczna nie jest tylko zbiorem opowiadań grozy – to głęboka eksploracja zakamarków ludzkiej natury, powiązana z aspektami nadzmysłowymi i okultystycznymi. Autorzy tej kolekcji zanurzają się w odmęty spraw czarcich, nieznanych, zakazanych, diabolicznych. Z wyczuciem sięgają po motywy, które od wieków budzą lęk, by skłonić nas do refleksji nad tajemnicami istnienia, nad związkiem materii z tym, co duchowe i transcendentne. Otwierają portale do świata astralnego, królestwa cieni, gdzie sabaty czarownic i duchy są tak realne jak codzienne życie.W cieniach tych kryją się bowiem myśli, które pragniemy wyprzeć, emocje, których się boimy, pragnienia, które nas palą. Jest to świat namiętności, zarówno tych pozytywnych jak i mrożących krew w żyłach. Są one jak odbicie nieuchwytnego – niczym dusze utkane z diabolicznej esencji, od wieków fascynujące i przerażające zarazem. Czy można uciec od cieni, które skrywają się głęboko w naszej naturze? A może to właśnie one są kluczem do poznania nas samych? Elementem, bez którego zrozumienia, nie możemy pójść dalej?Utwory naznaczone zostały piętnem okultystycznej symboliki, odniesień do pradawnych rytuałów i mistycznych doświadczeń, które od zawsze kusiły tych, co pragnęli odpowiedzi na pytania zakazane. Czytelnik, który sięgnie po tę antologię, podejmie podróż do światów, gdzie cienie pomogą mu zrozumieć własne demony. I gdzie trwa odwieczna walka dobra ze złem.""Antologia diaboliczna. Tam, gdzie umiera duch"" składa się z 18 opowiadań autorstwa osiemnastu wyjątkowych twórców, znanych z kręgu polskiej literatury grozy i fantastyki:1. Tadeusz Oszubski „Wilkołak z Mauro”2. Andrzej Juliusz Sarwa ""Pomroka i opar""3. Michał Pleskacz „Tam, gdzie umiera duch”4. Kazimierz Kyrcz Jr „Pan Demia”5. Wojciech Kulawski „Sąsiadka”6. Henryk Tur „Miasto”7. Norbert Góra „Chłonąc twe emocje”8. Maciek Klimek „Non Omnis Moriar”9. R.G. Sawicki „Diabeł w stadninie”10. Aleksandra Knap „Ave Satan”11. Krzysztof T. Dąbrowski „Oto dusza moja”12. Sebastian Fit „Krwawy tyran”13. R.A. (Radosław Aleksander) Olek „Ąpierz”14. Zeter Zelke „Dzieci chcą się bawić”15. Marcin Karaśkiewicz „Mroczne rytuały”16. Flora Woźnica „Światło”17. Monika Kilijańska „Witamy w Dev Inc.!”18. Adam Loraj „Krwawa rosa”","8,3",9788368179088,https://lubimyczytac.pl/ksiazka/5134339/antologia-diaboliczna-tam-gdzie-umiera-duch
Drakula,Bram Stoker,2024-10-30,,polski,Empik Go,horror,audiobook,5,4,"„Otacza mnie groza, której natury nie śmiem zgłębiać…”Bram Stoker za pomocą wpisów z dziennika, listów i notatek wprowadza czytelnika w świat pełen niepokoju i wszechogarniającego mroku. Klasyka literatury grozy w nowym przekładzie Doroty Konowrockiej-Sawy.Kiedy Jonathan Harker wyrusza w sprawach służbowych do Transylwanii, nie spodziewa się, że zostanie uwięziony w upiornym zamczysku zamieszkanym przez mroczne istoty. Hrabia Drakula, z początku uprzejmy i gościnny, z czasem ujawnia swoje prawdziwe oblicze i mordercze zamiary, a życie młodzieńca wisi na włosku.Drakula dociera do Anglii, gdzie grupa znajomych pod przewodnictwem Van Helsinga, lekarza i wielkiego uczonego, stara się pokrzyżować mu plany. Tylko czy ich działania mają szansę na powodzenie w starciu z potężnym wampirem?","7,8",9788327289988,https://lubimyczytac.pl/audiobook/5165073/drakula
Nokturn. Tajemnica kobiety w czerni,Jowita Kosiba,2024-10-25,370,polski,Wydawnictwo WasPos,horror,papier,62,22,"Trzydziestodwuletni Robert pracuje w studiu fotograficznym w Krakowie. Pewnego popołudnia odwiedza go piękna, wyjątkowo smutna młoda kobieta, która prosi o wywołanie kilku starych zdjęć. Rutynowa prośba, rutynowe zajęcie, a jednak odmienia ono życie mężczyzny. Na jednej z fotografii dostrzega on bowiem tajemniczą postać, która od wielu lat prześladuje go w snach. Nie zna jej, nigdy jej nie spotkał, a jednak ma pewność, że przeznaczenie splotło jego los z losem tajemniczej, odzianej w żałobny strój kobiety. Gdy właścicielka zdjęć nie pojawia się w studiu, Robert postanawia sam złożyć jej wizytę. W ten sposób trafia do Połańca, malowniczo ulokowanej wśród wzgórz i wrzosowisk wioski, nad którą góruje nadszarpnięty zębem czasu, lecz wciąż piękny, pałac rodziny Wilczyńskich. Od mieszkańców dowiaduje się, iż miejsce, w którym mieszka piękna nieznajoma, cieszy się złą sławą. Nawiedzany przez ciemne moce, omijany przez sąsiadów, stał się więzieniem młodej Ewy Wilczyńskiej, jej chorego brata, starej ciotki i dalekiego krewnego, którzy od wielu lat toczą walkę z losem o godne życie. Robert, zafascynowany piękną Ewą i zaintrygowany obecnością swojej tajemniczej prześladowczyni na fotografii, postanawia za wszelką cenę zbliżyć się do mieszkańców pałacu. Aby to osiągnąć, decyduje się odegrać rolę łowcy duchów, nie wiedząc jeszcze, że oto przyjdzie mu się zmierzyć z siłą, która przekracza granice jego racjonalnego umysłu.","7,1",9788382905540,https://lubimyczytac.pl/ksiazka/5169770/nokturn-tajemnica-kobiety-w-czerni
