title,author,release_date,page_count,language,publisher,genre,format,reviews,ratings,description,avg_score,ibsn,link
Rivarol,Ernst Jünger,2024-11-18,180,polski,Ośrodek Myśli Politycznej,"publicystyka literacka, eseje",papier,1,1,"Antoine de Rivarol (1753-1801) był jednym z najciekawszych francuskich myślicieli schyłku XVIII wieku. Zyskał sławę, stając w intelektualne szranki z tuzami epoki oświecenia. Wyróżniał się błyskotliwością umysłu i bezkompromisowością pióra. Należał do grona najgłośniejszych krytyków rewolucji francuskiej. Kładł podwaliny pod myśl konserwatywną tego burzliwego okresu, choć z czasem został w dużej mierze niesłusznie zapomniany. Jego postać przypomniał po ponad 150 latach czołowy pisarz dwudziestego stulecia Ernst Jünger (1895-1998). Odnalazł on w dorobku Rivarola – także w prezentowanych w tym tomie jego maksymach – nie tylko wielką literacką klasę, ale i aktualność rozważań o postawie konserwatywnej w przełomowych czasach. Pisząc o nim, Jünger przedstawiał zarazem także swoje własne idee i przekonania. Dzieło to jest zatem ważną prezentacją myśli dwóch wybitnych i wciąż inspirujących autorów.„Osobliwość idei Rivarola nie zasadza się na ich nowości ani na zaskakującym charakterze rozwiązań. Są raczej ideami wykształconego Europejczyka tamtej epoki. W wielu jej najlepszych umysłach i najbardziej odpowiedzialnych duchach odnajdziemy, jak u Rivarola, życzenie, aby zachować więź z przeszłością i budować dalej na podstawowych konturach dawnej kultury. To życzenie ożywia się coraz bardziej wraz z rozwojem sił rewolucyjnych i wraz z obserwacją wydarzeń paryskich. Tu zaznacza się ssący wir, który zdaje się prowadzić ku bezgraniczności, być może ku barbarzyństwu. Koncentracja jest tak przemożna, że da się przewidzieć ogromne eksplozje, wielkie zniszczenia. Swój cień rzucają już przyszłe wojny narodowe. W tym chaosie załamania, ale i początków, w których uwalniają się idee teologiczne, filozoficzne, narodowe, społeczne, romantyczne, próbując tworzyć systemy, klasyczna postawa należy do tych, które w najmniejszym stopniu liczyć mogą na namiętną akceptację. W swoim dążeniu do zachowania równowagi między więzią a wolnością musi narazić się zarówno lewicy, jak i prawicy"".Przekładu dokonał i epilogiem opatrzył prof. Wojciech Kunicki.","10,0",9788367830355,https://lubimyczytac.pl/ksiazka/5170772/rivarol
Gryzę grozę. Notatki o kulturze literackiej polskiego horroru,Krzysztof Grudnik,2024-11-18,,polski,Empik Selfpublishing,"publicystyka literacka, eseje",e-book,2,1,"""Gryzę grozę"" to 13 tekstów dotyczących przede wszystkim różnych elementów kultury literackiej w ramach polskiej fantastyki grozy (choć dużą część z nich można bez problemu odnieść do polskiej fantastyki w ogóle) – od przemian krytyki literackiej po nagrody środowiskowe, od roli fana po kulturowe przeobrażenia, które kształtują dzisiejszy obraz literackiego horroru. W książce znajdziecie opis światka polskiej grozy ""od kuchni"", razem z różnymi paradoksami i problemami wydawnictw i autorów. Można wyciągnąć z niej nie tylko pewne diagnozy, pokazujące, jak wygląda dziś rynek literackiej grozy, ale też zalecenia – jak się na nim odnaleźć i jak sobie poradzić. Te ostatnie z pewnością zainteresują czytelników, którzy sami chcieliby spróbować swoich sił jako autorzy.","9,5",,https://lubimyczytac.pl/ksiazka/5168990/gryze-groze-notatki-o-kulturze-literackiej-polskiego-horroru
Warto grać czysto,Krystian Kratiuk,2024-11-15,312,polski,Esprit,"publicystyka literacka, eseje",papier,3,2,"Jan Pospieszalski, znany polski muzyk, dziennikarz i publicysta, w swojej książce Warto grać czysto dzieli się osobistymi refleksjami na temat mediów, polityki i współczesnych wyzwań społecznych. Z pasją opowiada Krystianowi Kratiukowi o swojej karierze muzycznej, kulisach pracy dziennikarskiej oraz o trudnych rozmowach, które prowadził w programie Warto rozmawiać. Książka rzuca nowe światło na mechanizmy działania mediów oraz ich rolę w kształtowaniu opinii publicznej, a także na konflikty, które towarzyszą poruszaniu kontrowersyjnych tematów, takich jak pandemia, polityka zdrowotna i wolność słowa. To osobista opowieść o odwadze stawiania pytań i nieustępliwym dążeniu do prawdy.","9,3",9788368144826,https://lubimyczytac.pl/ksiazka/5167943/warto-grac-czysto
SFinks Magazyn o fantastyce Jesień 2024,Wojciech Sedeńko,2024-11-15,178,polski,Stalker Books,"publicystyka literacka, eseje",papier,1,0,"Spis treści_______WYWIADZ Tadeuszem Oszubskim rozmawia Wojtek SedeńkoPROZARay Bradbury ""Twórca potworów""William Tenn ""Wirus Ricarda""PUBLICYSTYKAWIATR OD WSCHODU Paweł Laudański - Jak wydawano radziecką fantastykę, odc. 11SŁOWNIK RETROFANTASTYKI Wojciech Kajtoch - Słownik retrofantastyki, odc. 17KIJ W MROWISKO Artur Nowakowski - Groza Edith Nesbith - we własnym ""domu ciszy""FANTASTYKA POGARDZANA Jarosław Owczarzak - Flash Gordon, ziemski futbolistaZAMKNIĘTY ROZDZIAŁ Wojtek Sedeńko - Murray Leinster, wzjoner i wynalazcaPARADOKSY Marek Żelkowski - Na podbój Czerwonej planety (3) - Barsoom, część pierwszaJacek Sobota - Stara Ziemia czyli kakotopia Jerzego ŻuławskiegoKamil Muzyka - Surowiec biotyczny bądź ożywionyWYDAWCYTomasz Kokowski - Spin-off wcale nie zastępczyRafał Śliwiak - Nieuchronne starcie filozofii i cywilizacjiTomasz Kokowski - Per aspera ad astraTomasz Kokowski - Conan, czyli GodarWojtek Sedeńko - Polski komiks fantastycznyTomasz Kokowski - Sanchez i doktorNowości wydawniczeZapowiedzi wydawnicze","6,0",16431715,https://lubimyczytac.pl/ksiazka/5165765/sfinks-magazyn-o-fantastyce-jesien-2024
Mity greckie opowiedziane na nowo,Charlotte Higgins,2024-11-13,352,polski,Marginesy,"baśnie, legendy, podania",papier,11,4,"Oto znane mity o stworzeniu świata, o Heraklesie, Tezeuszu i Perseuszu, o wojnie trojańskiej i Argonautach. W przeciwieństwie jednak do wielu poprzednich zbiorów mitów greckich centralne miejsce zajmują tu bohaterki: to Atena, Alkitoe, Filomela, Arachne, Andromacha, Helena, Kirke i Penelopa opowiadają historie, wplatając je w tkane przez siebie gobeliny. Maluje się na nich świat skrajności, który głęboko rezonuje z naszym: tajemnicze choroby niszczą miasta, katastrofy ekologiczne pochłaniają istnienia, kobiety doświadczają przemocy ze strony mężczyzn.W tej niezwykle oryginalnej i przełomowej interpretacji kobiety wreszcie otrzymują głos, aby przedstawić dobrze znane w kulturze europejskiej historie ze swojej perspektywy. Ich opowieści łączą się w porywającą epopeję o miłości i pożądaniu, stracie i gwałcie, przygodzie i magii, niszczycielskich bogach, bezbronnych ludziach, fantastycznych stworzeniach i pomysłowych czarownicach – a wszystko to zostało uzupełnione rysunkami Chrisa Ofilego, subtelnymi niczym nić Arachne.","7,7",9788368226706,https://lubimyczytac.pl/ksiazka/5162626/mity-greckie-opowiedziane-na-nowo
"Świadek wolności. Artykuły, wykłady i przemówienia z lat 1946–1958",Albert Camus,2024-11-13,232,polski,Agora,"publicystyka literacka, eseje",papier,2,0,"Przemoc zarzuciła nam pętlę na szyję i zaczynamy się dusić. W ponurym, odartym z nadziei i wykraczającym poza granice narodów wszechświecie, wytworzonym przez brak zaufania, urazy, chciwość i pogoń za siłą, człowiek zmuszony jest do życia teraźniejszością, ponieważ samo słowo „przyszłość” budzi w nim lęk. I tak właśnie żyjemy: karmieni abstrakcyjnymi wartościami, osłabieni i ogłupieni rosnącym tempem takiego życia, zapominając o prawach natury, nie umiejąc spędzać mądrze czasu wolnego od pracy, nie wiedząc już, czym jest zwykłe szczęście.Albert Camus, Kryzys człowiekaZaiste, ten genialny pisarz, autor wspaniałych esejów i wybitnych sztuk teatralnych to bystry obserwator Europy. W swym przesłaniu do czytelników był prostolinijny, choć drogi, którymi podążał, były kręte. Piszę te słowa z lękiem, bo Camus to jeden z najważniejszych pisarzy dla kręgu moich przyjaciół poszukujących sposobu na życie w świecie dyktatury, którego nie znosili.Adam Michnik, z Posłowia do książki","7,0",9788383801254,https://lubimyczytac.pl/ksiazka/5102135/swiadek-wolnosci-artykuly-wyklady-i-przemowienia-z-lat-1946-1958
Niezatapialne. Czarny feminizm i ssaki morskie,Alexis Pauline Gumbs,2024-11-13,192,polski,Wydawnictwo Współbycie,"publicystyka literacka, eseje",papier,2,1,"""Niezatapialne"" stanowią medytacyjno-poetycki zapis lekcji udzielonych autorce przez ssaki morskie. Po setkach godzin obserwacji i wchodzenia w relacje z mieszkankami i mieszkańcami oceanów Gumbs zaczęła zauważać analogie między dydaktyką i praktyką Czarnego feminizmu a mądrością przekazywaną jej przez wodne kuzynostwo. Autorka opowiada o ssakach morskich jako istotach niezłomnych, opiekuńczych, uformowanych przez konflikt i wymykających się normatywnym kategoriom biologii. Niezatapialne to ujmujący przepływ poetyckiej wrażliwości, refleksji na temat relacji ludzko-pozaludzkich, odwołań do nauk Czarnego feminizmu oraz spekulacji o świecie wolnym od wyzysku i militaryzmu.","8,0",9788397072336,https://lubimyczytac.pl/ksiazka/5165563/niezatapialne-czarny-feminizm-i-ssaki-morskie
Figa i ja,Włodzimierz A. Gibasiewicz,2024-11-13,342,polski,Wydawnictwo MG,"publicystyka literacka, eseje",papier,0,0,"Figa i ja opowiada o cocker spanielce Fidze i jej panu (autorze niniejszej pozycji),który już wcześniej poświęcił dwie publikacje ukochanym zwierzętom: Psy znanych i lubianych, Cztery psy i ja. Figa jest psem piątym. Włodzimierz Andrzej Gibasiewicz zajmuje się zwierzętami zawodowo (jest weterynarzem),ale też z pasji, czy lepiej powiedzieć z miłości. W jego działalności publicystycznej dużą część zajmują książki, które poświęcił losom lekarzom weterynarii podczas drugiej wojny światowej. W najnowszej książce także ten temat się pojawia.","0,0",9788382410402,https://lubimyczytac.pl/ksiazka/5166215/figa-i-ja
Bestiariusz japoński cz. 2. Yūrei,Witold Vargas,2024-11-12,208,polski,Bosz,"baśnie, legendy, podania",papier,3,1,"Najnowszy „Bestiariusz japoński”, napisany i zilustrowany przez Witolda Vargasa, autora bestsellerowych Bestiariuszy słowiańskich, stanowi drugą część opowieści o bóstwach, demonach i duchach z Kraju Kwitnącej Wiśni. Jest to niezwykle rzetelne opracowanie, które w ciekawy sposób przybliża polskim czytelnikom postaci i historie znane z japońskich baśni i legend.Straszący uczniów w szkolnych toaletach aka manto, zręcznie przełamujący bariery między światem żywych i umarłych fudakaeshi, rozbawiający zasmuconych ludzi haradashi, zsyłający koszmary i paraliż senny kanashibari, dające się udobruchać mściwe duchy tatarigami czy mrożąca krew w żyłach japońska królowa śniegu Yuki onna to zaledwie garstka spośród niemal stu nadprzyrodzonych istot przedstawionych na kartach książki. Każda z opisanych postaci jest równie fascynująca, co przerażająca, a śledzenie ich poczynań gwarantuje znakomitą lekturę.To pozycja obowiązkowa dla wszystkich entuzjastów serii Legendarz oraz wielbicieli japońskiej kultury.","7,0",9788375768299,https://lubimyczytac.pl/ksiazka/5167284/bestiariusz-japonski-cz-2-yurei
I na tym koniec. O literaturze i społeczeństwie,Italo Calvino,2024-11-07,450,polski,Państwowy Instytut Wydawniczy,"publicystyka literacka, eseje",papier,0,1,"Po raz pierwszy po polsku pokaźny zbiór esejów literackich i wykładów publikowanych przez Itala Calvina w czasopismach i gazetach w latach 1955-1978.Teksty ""o literaturze i społeczeństwie"" zostały dobrane w taki sposób, by stanowiły namiastkę intelektualnej autobiografii Calvina.Można tu znaleźć eseje krytyczne, sylwetki autorów, refleksje na temat pisania, stylu, języka i technik pisarskich (np. teksty o twórczości Landolfiego, o ""Narzeczonych"" Manzoniego, o inwencji graficznej Saula Steinberga).","0,0",9788381967501,https://lubimyczytac.pl/ksiazka/5131441/i-na-tym-koniec-o-literaturze-i-spoleczenstwie
"„Białorusin, który udaje Litwina” Czesław Miłosz i Polska 1918-1939",Krzysztof Kloc,2024-11-06,260,polski,Ośrodek Myśli Politycznej,"publicystyka literacka, eseje",papier,1,0,"„Krzysztof Kloc nie tylko wychodzi daleko poza najczęściej przywoływaną przez badaczki i badaczy Wyprawę w Dwudziestolecie , odwołując się do wielu nieznanych lub marginalizowanych wypowiedzi noblisty, ale także daje dowód znakomitej znajomości epoki, swoistego zmysłu historycznego, pozwalającego mu umieszczać losy swojego bohatera w wcale nieoczywistych kontekstach, dokonuje ciekawych porównań np. zestawiając postaci Józefa Mackiewicza, Jerzego Stempowskiego z Czesławem Miłoszem. Choć tekst, jak zastrzega Autor, nie jest pełną intelektualną biografią Miłosza, stanowi jednak, to moje dopowiedzenie, ważny głos w dyskusji o jego miejscu w kulturze polskiej, w jej różnych, korespondujących ze sobą wymiarach”.Prof. dr hab. Rafał Stobiecki, Uniwersytet Łódzki„Krzysztof Kloc zastrzega, że jego książka jest skromnym, niecałościowym zbliżeniem: jest to wyraz uczciwości intelektualnej i pokory, stanowi ona bowiem – oryginalną formalnie – z prawdziwego zdarzenia biografię intelektualną (gatunek u nas raczej mało popularny). Niby ramy to Dwudziestolecie, niby nie mówi się w książce o poezji Miłosza – a jednak: mamy tu Miłosza z krwi i kości. Do tego, pokazanego bezkompromisowo i świeżo, uczciwie”.Dr Jacek Hajduk, Uniwersytet Jagielloński„To naukowy esej, rzeczowy i treściwy, zarazem bardzo przyjazny czytelnikowi. Język wykładu w każdym miejscu pozostaje wzorcowy, świadomie podarchaizowany, podobnie składnia, jak u starych mistrzów, ale bez wpadania w przesadę. Książka do wielokrotnego czytania i powrotów. Nie jest to pieśń pochwalna ku czci, ale może rozkochać w Miłoszu. Można też Poetę po tej lekturze znienawidzić”.Dr Robert Spałek, Instytut Pamięci NarodowejSpis treściOd autora1 Polska, Polacy, Polskość2 Wilno: ni to Polska, ni to nie Polska, ni to Litwa, ni to nie Litwa3 Piłsudski i państwo4 Dmowski i nacjonalizm5 Inteligencja i intelektualiści6 Katastrofizm i marksizmBibliografia","9,0",9788367830478,https://lubimyczytac.pl/ksiazka/5170773/bialorusin-ktory-udaje-litwina-czeslaw-milosz-i-polska-1918-1939
Mitologia sumeryjska. Stworzenie świata,Przemysław Kulczak,2024-11-05,352,polski,Replika,"baśnie, legendy, podania",papier,11,3,"(Wydanie I, Wydawnictwo Replika, Poznań, 2024)""Mitologia sumeryjska. Stworzenie świata"" - Oryginalne i intrygujące wierzenia tajemniczego ludu, który w Mezopotamii zbudował jedną z pierwszych cywilizacji świata. Mity sumeryjskie to opowieści o niesamowitych przygodach bogów panujących nad światem i nad ludzkimi losami. Na czoło ich licznej rodziny wysuwają się: niebiański ojciec An, jego syn, bóg ziemi i powietrza Enlil, pan mądrości, wiedzy i wód Enki oraz bogini miłości i wojny Inanna. Niniejsze opowieści przedstawiają sumeryjskie bóstwa niedługo po stworzeniu wszechrzeczy. Po burzliwym początku świata w zgodnej dotąd boskiej rodzinie wybucha konflikt o władzę nad stworzeniem. Sprawiedliwy ojciec An przygląda się dążeniom potężnych braci Enlila i Enkiego do objęcia kontroli nad światem. Podobnie Inanna, gotowa wkroczyć i sprytnie zagarnąć, co tylko zdoła… Jednak na skarby bogów czają się zewsząd ponure demony i potworne bestie. Wśród nich są zwiastun burzy, ziejący ogniem orzeł o głowie lwa Anzu, upiorna demonica Lilit czy też wąż, który nie lęka się boskiego słowa.Wierzenia Sumerów odcisnęły piętno na wielu późniejszych mitologiach: akadyjskiej, Babilońskiej i asyryjskiej, a także Greckiej i rzymskiej.","6,5",9788368135695,https://lubimyczytac.pl/ksiazka/5163565/mitologia-sumeryjska-stworzenie-swiata
